ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,4,496,1,1,1
3,312,188,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,0,0
7,0,500,1,1,1
8,0,500,1,0,0
9,0,500,1,1,1
10,1,499,1,1,0
11,261,239,0,1,1
12,5,495,1,1,0
13,43,457,1,1,1
14,0,500,1,1,1
15,3,497,1,1,1
16,437,63,0,0,0
17,498,2,0,1,0
18,280,220,0,1,1
19,115,385,1,1,1
20,0,500,1,1,1
21,39,461,1,1,1
22,0,500,1,0,1
23,23,477,1,1,1
24,34,466,1,1,0
25,0,500,1,0,0
26,0,500,1,1,1
27,1,499,1,1,1
28,33,467,1,1,0
29,146,354,1,1,1
30,0,500,1,1,0
31,10,490,1,1,1
32,9,491,1,1,1
33,13,487,1,1,1
34,1,499,1,1,1
35,267,233,0,1,1
36,1,499,1,1,1
37,496,4,0,0,0
38,313,187,0,1,1
39,46,454,1,1,1
