ID,S,I,State,Nature,Obs
0,114,386,1,1,1
1,126,374,1,1,1
2,90,410,1,1,1
3,187,313,1,0,0
4,98,402,1,0,0
5,99,401,1,0,0
6,95,405,1,0,0
7,136,364,1,0,1
8,127,373,1,1,1
9,93,407,1,0,1
10,102,398,1,0,0
11,125,375,1,1,1
12,102,398,1,1,1
13,145,355,1,0,0
14,121,379,1,1,1
15,161,339,1,1,1
16,186,314,1,1,1
17,89,411,1,0,0
18,173,327,1,0,0
19,147,353,1,0,0
20,148,352,1,0,0
21,92,408,1,1,0
22,156,344,1,1,1
23,143,357,1,1,1
24,117,383,1,1,0
25,211,289,1,1,1
26,113,387,1,1,1
27,159,341,1,1,0
28,151,349,1,1,1
29,136,364,1,1,0
30,178,322,1,1,1
31,152,348,1,1,1
32,136,364,1,0,0
33,134,366,1,1,1
34,119,381,1,1,1
35,184,316,1,0,0
36,124,376,1,1,0
37,158,342,1,1,1
38,190,310,1,1,1
39,159,341,1,0,0
