ID,S,I,State,Nature,Obs
0,12,488,1,1,0
1,5,495,1,1,1
2,0,500,1,1,1
3,253,247,0,0,0
4,500,0,0,0,0
5,0,500,1,1,1
6,493,7,0,1,1
7,0,500,1,1,1
8,128,372,1,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,473,27,0,1,1
12,6,494,1,1,1
13,89,411,1,1,1
14,0,500,1,1,1
15,11,489,1,1,1
16,361,139,0,1,0
17,475,25,0,1,1
18,119,381,1,1,1
19,263,237,0,0,0
20,0,500,1,1,0
21,125,375,1,1,1
22,50,450,1,1,1
23,0,500,1,1,1
24,489,11,0,1,1
25,41,459,1,1,1
26,56,444,1,1,1
27,5,495,1,1,1
28,0,500,1,1,1
29,258,242,0,1,1
30,376,124,0,1,1
31,9,491,1,1,1
32,0,500,1,1,1
33,158,342,1,1,1
34,41,459,1,0,1
35,81,419,1,1,1
36,46,454,1,1,1
37,237,263,1,0,0
38,42,458,1,1,1
39,30,470,1,1,1
