ID,S,I,State,Nature,Obs
0,148,352,1,1,0
1,0,500,1,1,0
2,0,500,1,1,1
3,14,486,1,0,1
4,0,500,1,1,1
5,301,199,0,1,0
6,492,8,0,1,0
7,0,500,1,1,1
8,500,0,0,0,0
9,0,500,1,1,0
10,2,498,1,1,1
11,216,284,1,0,0
12,0,500,1,1,1
13,9,491,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,446,54,0,0,0
17,5,495,1,1,1
18,18,482,1,1,1
19,19,481,1,1,1
20,0,500,1,1,1
21,1,499,1,1,1
22,0,500,1,0,0
23,0,500,1,1,1
24,1,499,1,1,1
25,442,58,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,78,422,1,1,0
30,9,491,1,0,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,7,493,1,1,1
36,0,500,1,1,1
37,384,116,0,1,1
38,8,492,1,1,1
39,0,500,1,1,1
