ID,S,I,State,Nature,Obs
0,154,346,1,0,0
1,0,500,1,1,1
2,76,424,1,1,1
3,0,500,1,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,44,456,1,1,1
8,118,382,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,80,420,1,1,1
13,0,500,1,0,0
14,3,497,1,1,0
15,15,485,1,1,1
16,64,436,1,1,1
17,0,500,1,1,1
18,16,484,1,0,1
19,295,205,0,0,0
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,85,415,1,1,0
24,11,489,1,1,1
25,413,87,0,1,0
26,0,500,1,1,1
27,0,500,1,1,1
28,235,265,1,0,0
29,2,498,1,1,1
30,0,500,1,0,0
31,2,498,1,0,0
32,332,168,0,1,0
33,89,411,1,1,0
34,53,447,1,1,0
35,17,483,1,1,1
36,83,417,1,1,0
37,39,461,1,1,0
38,0,500,1,1,1
39,0,500,1,1,1
