ID,S,I,State,Nature,Obs
0,2,498,1,1,1
1,54,446,1,1,1
2,8,492,1,1,1
3,435,65,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,0,1
9,47,453,1,1,0
10,0,500,1,1,1
11,311,189,0,1,1
12,4,496,1,1,1
13,91,409,1,1,1
14,2,498,1,1,0
15,31,469,1,1,1
16,185,315,1,1,1
17,1,499,1,1,1
18,113,387,1,1,1
19,367,133,0,0,0
20,5,495,1,1,1
21,392,108,0,0,0
22,399,101,0,0,0
23,0,500,1,1,1
24,17,483,1,1,1
25,372,128,0,1,1
26,1,499,1,1,1
27,23,477,1,1,1
28,123,377,1,1,1
29,246,254,1,1,1
30,269,231,0,1,1
31,17,483,1,1,1
32,0,500,1,1,0
33,71,429,1,1,1
34,321,179,0,0,0
35,462,38,0,0,0
36,3,497,1,0,0
37,460,40,0,0,0
38,428,72,0,0,0
39,143,357,1,1,1
