ID,S,I,State,Nature,Obs
0,38,462,1,1,1
1,0,500,1,1,1
2,4,496,1,1,1
3,500,0,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,0
7,8,492,1,1,1
8,30,470,1,1,1
9,0,500,1,1,1
10,500,0,0,0,1
11,0,500,1,1,1
12,14,486,1,1,1
13,500,0,0,1,1
14,0,500,1,1,1
15,13,487,1,0,0
16,19,481,1,1,1
17,500,0,0,1,1
18,22,478,1,0,0
19,103,397,1,0,1
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,15,485,1,1,1
24,10,490,1,0,0
25,247,253,1,1,1
26,0,500,1,1,0
27,0,500,1,1,1
28,175,325,1,1,0
29,0,500,1,1,1
30,0,500,1,0,0
31,0,500,1,1,1
32,45,455,1,1,1
33,70,430,1,0,0
34,14,486,1,1,1
35,11,489,1,1,1
36,16,484,1,1,1
37,7,493,1,1,1
38,0,500,1,1,1
39,0,500,1,1,1
