ID,S,I,State,Nature,Obs
0,30,470,1,1,1
1,0,500,1,1,1
2,7,493,1,1,1
3,0,500,1,0,0
4,0,500,1,0,0
5,33,467,1,0,0
6,26,474,1,0,0
7,1,499,1,0,1
8,187,313,1,1,1
9,223,277,1,0,1
10,464,36,0,0,0
11,2,498,1,1,1
12,0,500,1,1,1
13,433,67,0,0,0
14,0,500,1,1,1
15,0,500,1,1,1
16,8,492,1,1,1
17,0,500,1,0,0
18,138,362,1,0,0
19,371,129,0,0,0
20,0,500,1,0,0
21,0,500,1,1,0
22,280,220,0,1,1
23,0,500,1,1,1
24,7,493,1,1,0
25,22,478,1,1,1
26,0,500,1,1,1
27,188,312,1,1,0
28,3,497,1,1,1
29,199,301,1,1,0
30,35,465,1,1,1
31,0,500,1,1,1
32,316,184,0,0,0
33,0,500,1,1,1
34,0,500,1,1,1
35,277,223,0,0,0
36,0,500,1,1,0
37,2,498,1,1,1
38,0,500,1,1,1
39,190,310,1,0,0
