ID,S,I,State,Nature,Obs
0,423,77,0,0,0
1,417,83,0,0,0
2,424,76,0,0,0
3,445,55,0,0,0
4,423,77,0,0,0
5,431,69,0,0,0
6,437,63,0,0,0
7,428,72,0,0,0
8,434,66,0,0,0
9,438,62,0,0,0
10,426,74,0,0,0
11,452,48,0,0,0
12,430,70,0,0,0
13,448,52,0,0,0
14,427,73,0,0,0
15,429,71,0,0,0
16,443,57,0,0,0
17,436,64,0,0,0
18,427,73,0,0,0
19,430,70,0,0,0
20,428,72,0,0,0
21,434,66,0,0,0
22,436,64,0,0,0
23,433,67,0,0,0
24,442,58,0,0,0
25,453,47,0,0,0
26,428,72,0,0,0
27,439,61,0,0,0
28,443,57,0,0,0
29,453,47,0,0,0
30,449,51,0,0,0
31,430,70,0,0,1
32,438,62,0,0,0
33,443,57,0,0,0
34,431,69,0,0,0
35,434,66,0,0,0
36,445,55,0,0,0
37,427,73,0,0,0
38,443,57,0,0,0
39,454,46,0,0,0
