ID,S,I,State,Nature,Obs
0,424,76,0,0,0
1,420,80,0,0,0
2,424,76,0,0,0
3,442,58,0,0,0
4,418,82,0,0,0
5,432,68,0,0,0
6,434,66,0,0,0
7,426,74,0,0,0
8,432,68,0,0,0
9,438,62,0,0,0
10,429,71,0,0,0
11,438,62,0,0,0
12,438,62,0,0,0
13,441,59,0,0,0
14,423,77,0,0,0
15,436,64,0,0,0
16,437,63,0,0,0
17,443,57,0,0,0
18,431,69,0,0,0
19,435,65,0,0,0
20,437,63,0,0,0
21,435,65,0,0,0
22,434,66,0,0,0
23,440,60,0,0,0
24,435,65,0,0,1
25,447,53,0,0,0
26,429,71,0,0,0
27,440,60,0,0,0
28,444,56,0,0,0
29,457,43,0,0,0
30,460,40,0,0,0
31,428,72,0,0,0
32,438,62,0,0,0
33,451,49,0,0,0
34,433,67,0,0,0
35,433,67,0,0,0
36,442,58,0,0,0
37,428,72,0,0,0
38,447,53,0,0,0
39,458,42,0,0,0
