ID,S,I,State,Nature,Obs
0,438,62,0,0,0
1,433,67,0,0,0
2,426,74,0,0,0
3,440,60,0,0,0
4,429,71,0,0,0
5,434,66,0,0,0
6,424,76,0,0,0
7,429,71,0,0,0
8,428,72,0,0,0
9,429,71,0,0,0
10,431,69,0,0,0
11,439,61,0,0,0
12,433,67,0,0,0
13,441,59,0,0,0
14,435,65,0,0,0
15,433,67,0,0,1
16,444,56,0,0,0
17,439,61,0,0,0
18,430,70,0,0,0
19,439,61,0,0,0
20,435,65,0,0,0
21,437,63,0,0,0
22,431,69,0,0,0
23,437,63,0,0,0
24,440,60,0,0,0
25,446,54,0,0,0
26,433,67,0,0,0
27,439,61,0,0,0
28,432,68,0,0,0
29,451,49,0,0,0
30,443,57,0,0,1
31,434,66,0,0,0
32,429,71,0,0,0
33,440,60,0,0,0
34,436,64,0,0,0
35,433,67,0,0,0
36,442,58,0,0,0
37,430,70,0,0,0
38,443,57,0,0,0
39,451,49,0,0,0
