ID,S,I,State,Nature,Obs
0,427,73,0,0,0
1,422,78,0,0,0
2,429,71,0,0,0
3,438,62,0,0,0
4,430,70,0,0,0
5,425,75,0,0,0
6,433,67,0,0,0
7,422,78,0,0,0
8,433,67,0,0,0
9,424,76,0,0,0
10,426,74,0,0,0
11,434,66,0,0,0
12,431,69,0,0,0
13,444,56,0,0,0
14,422,78,0,0,0
15,434,66,0,0,0
16,437,63,0,0,0
17,432,68,0,0,0
18,426,74,0,0,0
19,424,76,0,0,0
20,431,69,0,0,0
21,425,75,0,0,0
22,424,76,0,0,0
23,426,74,0,0,0
24,436,64,0,0,0
25,451,49,0,0,0
26,426,74,0,0,0
27,436,64,0,0,0
28,436,64,0,0,0
29,446,54,0,0,0
30,446,54,0,0,0
31,430,70,0,0,0
32,442,58,0,0,0
33,430,70,0,0,0
34,435,65,0,0,0
35,446,54,0,0,0
36,438,62,0,0,0
37,420,80,0,0,0
38,448,52,0,0,0
39,458,42,0,0,0
