ID,S,I,State,Nature,Obs
0,428,72,0,0,0
1,421,79,0,0,0
2,420,80,0,0,0
3,449,51,0,0,0
4,425,75,0,0,0
5,437,63,0,0,0
6,439,61,0,0,0
7,425,75,0,0,0
8,433,67,0,0,0
9,428,72,0,0,0
10,429,71,0,0,0
11,440,60,0,0,0
12,434,66,0,0,1
13,447,53,0,0,0
14,425,75,0,0,0
15,434,66,0,0,0
16,440,60,0,0,0
17,435,65,0,0,0
18,435,65,0,0,0
19,433,67,0,0,0
20,434,66,0,0,0
21,428,72,0,0,0
22,430,70,0,0,0
23,433,67,0,0,0
24,438,62,0,0,0
25,451,49,0,0,0
26,427,73,0,0,0
27,439,61,0,0,0
28,441,59,0,0,0
29,450,50,0,0,0
30,451,49,0,0,0
31,434,66,0,0,0
32,442,58,0,0,0
33,436,64,0,0,0
34,438,62,0,0,0
35,439,61,0,0,0
36,438,62,0,0,0
37,431,69,0,0,0
38,449,51,0,0,0
39,458,42,0,0,0
