ID,S,I,State,Nature,Obs
0,426,74,0,0,0
1,421,79,0,0,0
2,426,74,0,0,0
3,441,59,0,0,0
4,421,79,0,0,0
5,426,74,0,0,0
6,446,54,0,0,0
7,423,77,0,0,0
8,431,69,0,0,0
9,428,72,0,0,0
10,422,78,0,0,0
11,435,65,0,0,0
12,433,67,0,0,0
13,443,57,0,0,0
14,420,80,0,0,0
15,436,64,0,0,0
16,445,55,0,0,0
17,442,58,0,0,0
18,429,71,0,0,0
19,432,68,0,0,0
20,429,71,0,0,0
21,423,77,0,0,0
22,430,70,0,0,0
23,431,69,0,0,0
24,439,61,0,0,0
25,464,36,0,0,0
26,426,74,0,0,0
27,451,49,0,0,0
28,441,59,0,0,0
29,448,52,0,0,0
30,450,50,0,0,0
31,432,68,0,0,0
32,445,55,0,0,0
33,442,58,0,0,0
34,435,65,0,0,0
35,445,55,0,0,0
36,450,50,0,0,0
37,426,74,0,0,0
38,448,52,0,0,0
39,448,52,0,0,0
