ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,500,0,0,0,0
6,0,500,1,1,1
7,475,25,0,0,0
8,0,500,1,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,500,0,0,1,1
14,173,327,1,1,1
15,500,0,0,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,187,313,1,1,1
19,0,500,1,1,1
20,376,124,0,0,0
21,77,423,1,1,1
22,0,500,1,1,1
23,364,136,0,1,1
24,0,500,1,1,1
25,488,12,0,0,0
26,0,500,1,1,1
27,474,26,0,0,0
28,0,500,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,0,0
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,0,500,1,0,0
36,500,0,0,1,1
37,488,12,0,0,0
38,500,0,0,0,0
39,0,500,1,1,1
