ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,500,0,0,0,0
6,0,500,1,1,1
7,500,0,0,0,0
8,0,500,1,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,185,315,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,500,0,0,1,1
25,500,0,0,0,0
26,0,500,1,1,1
27,474,26,0,0,0
28,0,500,1,1,1
29,184,316,1,1,1
30,0,500,1,1,1
31,500,0,0,0,0
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,500,0,0,0,0
36,105,395,1,1,1
37,500,0,0,0,0
38,500,0,0,0,0
39,0,500,1,1,1
