ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,468,32,0,0,0
2,500,0,0,0,0
3,321,179,0,0,1
4,500,0,0,1,1
5,0,500,1,1,1
6,467,33,0,1,0
7,0,500,1,1,1
8,0,500,1,1,0
9,500,0,0,0,0
10,253,247,0,0,1
11,184,316,1,1,1
12,0,500,1,1,1
13,500,0,0,0,0
14,0,500,1,0,0
15,64,436,1,0,0
16,0,500,1,1,0
17,0,500,1,1,1
18,70,430,1,1,1
19,0,500,1,0,0
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,484,16,0,0,0
24,458,42,0,0,0
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,351,149,0,0,0
29,18,482,1,1,1
30,0,500,1,1,0
31,0,500,1,1,1
32,324,176,0,0,1
33,0,500,1,1,1
34,474,26,0,0,0
35,341,159,0,0,1
36,0,500,1,0,0
37,15,485,1,1,1
38,0,500,1,1,1
39,500,0,0,0,0
