ID,S,I,State,Nature,Obs
0,500,0,0,1,1
1,0,500,1,1,1
2,368,132,0,0,0
3,3,497,1,1,0
4,2,498,1,1,1
5,1,499,1,1,1
6,0,500,1,1,1
7,87,413,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,3,497,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,0,0
14,0,500,1,0,0
15,0,500,1,0,0
16,1,499,1,1,1
17,500,0,0,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,239,261,1,0,0
21,3,497,1,0,0
22,0,500,1,1,1
23,56,444,1,0,0
24,0,500,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,17,483,1,1,1
28,0,500,1,1,1
29,69,431,1,1,1
30,27,473,1,1,1
31,383,117,0,0,1
32,29,471,1,1,0
33,55,445,1,1,1
34,77,423,1,0,1
35,3,497,1,1,1
36,0,500,1,1,1
37,0,500,1,1,0
38,0,500,1,1,1
39,397,103,0,0,0
