ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,9,491,1,1,1
2,0,500,1,0,1
3,0,500,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,494,6,0,0,0
8,0,500,1,1,1
9,3,497,1,1,1
10,4,496,1,1,1
11,0,500,1,1,1
12,9,491,1,1,1
13,0,500,1,1,1
14,486,14,0,0,1
15,0,500,1,1,0
16,0,500,1,1,0
17,0,500,1,1,1
18,489,11,0,0,0
19,62,438,1,1,1
20,65,435,1,0,0
21,24,476,1,0,1
22,0,500,1,1,1
23,0,500,1,1,0
24,0,500,1,1,1
25,0,500,1,1,1
26,21,479,1,0,1
27,0,500,1,1,0
28,482,18,0,0,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,0
32,4,496,1,1,1
33,495,5,0,0,0
34,62,438,1,1,1
35,0,500,1,1,1
36,0,500,1,1,0
37,500,0,0,0,0
38,0,500,1,1,1
39,500,0,0,1,1
