ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,500,0,0,1,0
2,468,32,0,0,1
3,217,283,1,0,1
4,498,2,0,0,0
5,244,256,1,0,1
6,486,14,0,0,1
7,480,20,0,0,1
8,500,0,0,0,0
9,500,0,0,0,0
10,500,0,0,0,0
11,500,0,0,0,0
12,499,1,0,0,0
13,497,3,0,0,1
14,500,0,0,0,0
15,500,0,0,0,0
16,500,0,0,0,0
17,500,0,0,0,0
18,500,0,0,1,0
19,500,0,0,0,0
20,500,0,0,0,0
21,500,0,0,0,0
22,499,1,0,0,0
23,500,0,0,0,0
24,500,0,0,0,0
25,499,1,0,0,0
26,500,0,0,0,0
27,500,0,0,0,0
28,500,0,0,0,0
29,455,45,0,1,1
30,481,19,0,0,1
31,452,48,0,0,1
32,498,2,0,0,0
33,245,255,1,0,1
34,500,0,0,0,0
35,467,33,0,0,1
36,473,27,0,0,1
37,500,0,0,0,0
38,500,0,0,0,0
39,500,0,0,0,0
