ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,357,143,0,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,428,72,0,0,0
5,500,0,0,0,0
6,0,500,1,1,1
7,0,500,1,1,1
8,213,287,1,1,1
9,428,72,0,0,0
10,0,500,1,0,0
11,500,0,0,0,0
12,0,500,1,1,1
13,0,500,1,1,1
14,142,358,1,1,1
15,0,500,1,1,1
16,214,286,1,1,1
17,428,72,0,0,0
18,144,356,1,1,1
19,500,0,0,0,0
20,0,500,1,1,1
21,285,215,0,1,1
22,0,500,1,1,1
23,500,0,0,0,0
24,0,500,1,1,1
25,500,0,0,0,0
26,0,500,1,1,1
27,428,72,0,0,0
28,0,500,1,1,1
29,0,500,1,1,1
30,500,0,0,0,0
31,0,500,1,1,1
32,286,214,0,1,1
33,0,500,1,1,1
34,500,0,0,0,0
35,429,71,0,0,0
36,0,500,1,1,1
37,0,500,1,1,1
38,0,500,1,1,1
39,0,500,1,0,0
