ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,454,46,0,0,0
2,487,13,0,0,0
3,498,2,0,0,0
4,473,27,0,0,0
5,482,18,0,0,0
6,498,2,0,0,0
7,483,17,0,0,0
8,494,6,0,0,0
9,476,24,0,0,0
10,497,3,0,0,0
11,496,4,0,0,0
12,488,12,0,0,0
13,499,1,0,0,0
14,437,63,0,0,0
15,486,14,0,0,0
16,495,5,0,0,0
17,493,7,0,0,0
18,486,14,0,0,0
19,0,500,1,1,1
20,491,9,0,0,0
21,480,20,0,0,0
22,481,19,0,0,0
23,477,23,0,0,0
24,493,7,0,0,0
25,462,38,0,0,0
26,479,21,0,0,0
27,496,4,0,0,0
28,498,2,0,0,0
29,500,0,0,0,0
30,498,2,0,0,0
31,480,20,0,0,0
32,494,6,0,0,0
33,493,7,0,0,0
34,481,19,0,0,0
35,497,3,0,0,0
36,498,2,0,0,0
37,484,16,0,0,0
38,498,2,0,0,0
39,497,3,0,0,0
